https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/blackbuck-poaching-case-salman-khan-granted-bail-by-jodhpur-court/articleshow/63651934.cms,Sat Apr 07 2018 15:11:55 GMT+0530 (India Standard Time),Sat Apr 07 2018 15:11:55 GMT+0530 (India Standard Time),Blackbuck poaching case: Salman Khan granted bail by Jodhpur court,"Actor Salman Khan was on Saturday granted bail by a Jodhpur court in the blackbuck poaching case on a personal bond of Rs 50,000 and two sureties of Rs 25,000 each. The actor was sentenced to five years in prison after being found guilty of killing two blackbucks in Jodhpur in 1998.","Blackbuck poaching case: Salman Khan granted bail by Jodhpur courtBlackbuck poaching case: Salman Khan granted bail by Jodhpur courtActor Salman Khan was on Saturday granted bail by a Jodhpur court in the blackbuck poaching case on a personal bond of Rs 50,000 and two sureties of Rs 25,000 each. The actor was sentenced to five years in prison after being found guilty of killing two blackbucks in Jodhpur in 1998.TIMESOFINDIA.COM | Updated: Apr 7, 2018, 16:01 ISTHighlightsSalman Khan was sentenced to five years in prison by a Jodhpur Session Court in the blackbuck poaching caseKhan's lawyer had filed a bail application in the court immediately after his convictionThe verdict in the case came 20 years after the actor's infamous blackbuck hunt made national headlinesRelated VideosBlackbuck case: Salman Khan ge...NEW DELHI: Actor Salman Khan was on Saturday granted bail by a Jodhpur court in the blackbuck poaching case.The actor was granted bail on a personal bond of Rs 50,000 and two sureties of Rs 25,000 each. Khan is likely to be released from Jodhpur prison this evening once the papers are ready and sent to jail authorities.""He will have to submit two bonds of Rs 25 thousand each, he cannot leave the nation without the court's permission and will have to appear here again in person on May 7,"" said Mahipal Bishnoi, lawyer of Bishnoi community."
https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/blackbuck-poaching-case-verdict-hearing-on-salman-khans-bail-plea-may-take-place-today/articleshow/63652251.cms,Sat Apr 07 2018 08:45:47 GMT+0530 (India Standard Time),Sat Apr 07 2018 08:45:47 GMT+0530 (India Standard Time),Live: Salman likely to be released by evening,"Two days after being held guilty of killing two blackbucks in Jodhpur during the shooting of his movie in 1998, Salman Khan has been granted bail in the case. Stay with us for all updates",
https://timesofindia.indiatimes.com/india/cbse-class-xii-paper-leak-crime-branch-arrests-3-from-himachal-cracks-the-case/articleshow/63655292.cms,Sat Apr 07 2018 13:56:36 GMT+0530 (India Standard Time),Sat Apr 07 2018 13:56:36 GMT+0530 (India Standard Time),CBSE Class 12 paper leak: Three arrested from HP,,"Blackbuck poaching case: Salman Khan granted bail by Jodhpur courtBlackbuck poaching case: Salman Khan granted bail by Jodhpur courtActor Salman Khan was on Saturday granted bail by a Jodhpur court in the blackbuck poaching case on a personal bond of Rs 50,000 and two sureties of Rs 25,000 each. The actor was sentenced to five years in prison after being found guilty of killing two blackbucks in Jodhpur in 1998.TIMESOFINDIA.COM | Updated: Apr 7, 2018, 16:01 ISTHighlightsSalman Khan was sentenced to five years in prison by a Jodhpur Session Court in the blackbuck poaching caseKhan's lawyer had filed a bail application in the court immediately after his convictionThe verdict in the case came 20 years after the actor's infamous blackbuck hunt made national headlinesRelated VideosBlackbuck case: Salman Khan ge...NEW DELHI: Actor Salman Khan was on Saturday granted bail by a Jodhpur court in the blackbuck poaching case.The actor was granted bail on a personal bond of Rs 50,000 and two sureties of Rs 25,000 each. Khan is likely to be released from Jodhpur prison this evening once the papers are ready and sent to jail authorities.""He will have to submit two bonds of Rs 25 thousand each, he cannot leave the nation without the court's permission and will have to appear here again in person on May 7,"" said Mahipal Bishnoi, lawyer of Bishnoi community."
https://timesofindia.indiatimes.com/sports/commonwealth-games/live-updates-of-commonwealth-games-2018-day-3/articleshow/63650456.cms,Sat Apr 07 2018 04:19:40 GMT+0530 (India Standard Time),Sat Apr 07 2018 04:19:40 GMT+0530 (India Standard Time),CWG Live: Hopes pinned on Venkat for 6th medal,Check live updates of today's matches in Gold Coast Commonwealth Games 2018 on Times of India,
https://timesofindia.indiatimes.com/india/india-nepal-decide-to-boost-cooperation-speed-up-connectivity-projects/articleshow/63655354.cms,Sat Apr 07 2018 14:05:11 GMT+0530 (India Standard Time),Sat Apr 07 2018 14:05:11 GMT+0530 (India Standard Time),"India, Nepal decide to speed up connectivity","Prime Minister Narendra Modi and his Nepalese counterpart K P Sharma Oli today held extensive deliberations covering entire expanse of bilateral relationship and vowed to boost ties in key areas of defence and security, connectivity and trade.","India, Nepal decide to boost cooperation, speed up connectivity projectsIndia, Nepal decide to boost cooperation, speed up connectivity projectsPrime Minister Narendra Modi and his Nepalese counterpart K P Sharma Oli today held extensive deliberations covering entire expanse of bilateral relationship and vowed to boost ties in key areas of defence and security, connectivity and trade.PTI | Apr 7, 2018, 14:05 ISTHighlightsModi said India will continue to support Nepal as per that country's priorities, adding both sides have agreed to expedite all connectivity projects.Modi also said the two countries agreed on laying a new railway line to link Kathmandu with India.NEW DELHI: Prime Minister Narendra Modi and his Nepalese counterpart K P Sharma Oli today held extensive deliberations covering entire expanse of bilateral relationship and vowed to boost ties in key areas of defence and security, connectivity and trade.After the talks, Modi said India will continue to support Nepal as per that country's priorities, adding both sides have agreed to expedite all connectivity projects.The prime minister said cooperation between the two countries will enhance Nepal's democracy.Modi also said the two countries agreed on laying a new railway line to link Kathmandu with India.India and Nepal have close ties in defence and security and will work together to stop misuse of their open border, he said.On his part, Oli said, he has come to India to take the bilateral ties between the two countries to newer heights commensurate with the realities of the 21st century.""We want to erect a strong edifice of trust-based relationship between the two close neighbours that we are,"" he said.Get latest news & live updates on the go on your pc with News App . Download The Times of India news app for your device. Read more India news in English and other languages.You might also like"
