https://timesofindia.indiatimes.com/india/frame-draft-scheme-for-cauvery-judgment-implementation-by-may-3-supreme-court-to-centre/articleshow/63678960.cms,Mon Apr 09 2018 13:05:51 GMT+0530 (India Standard Time),Mon Apr 09 2018 13:05:51 GMT+0530 (India Standard Time),Cauvery judgement: 'Frame draft scheme by May 3',
https://timesofindia.indiatimes.com/sports/commonwealth-games/jitu-rai-wins-gold-in-mens-10m-air-pistol-bronze-for-mitharval/articleshow/63675438.cms,Mon Apr 09 2018 08:11:47 GMT+0530 (India Standard Time),Mon Apr 09 2018 08:11:47 GMT+0530 (India Standard Time),CWG: Jitu Rai wins gold in men’s 10m air pistol,Shooter Jitu Rai won gold in men’s 10m air pistol event setting a new Commonwealth Games record while compatriot Om Mitharval won silver at the Belmont Shooting Centre on day five of the Gold Coast CWG.
https://timesofindia.indiatimes.com/city/lucknow/modi-shah-ask-up-cm-why-all-isnt-well/articleshow/63675819.cms,Mon Apr 09 2018 08:39:06 GMT+0530 (India Standard Time),Mon Apr 09 2018 08:39:06 GMT+0530 (India Standard Time),"PM Modi, Amit Shah ask UP CM Yogi Adityanath why all isn’t well","During his Delhi visit on Saturday, Yogi also met BJP national president Amit Shah, who also expressed his reservations over the failure of the state leadership in certain areas. Shah will now visit Lucknow on April 11 to have a first-hand assessment of the ground situation."
https://timesofindia.indiatimes.com/business/india-business/icici-board-divided-over-chanda-kochhars-future/articleshow/63677193.cms,Mon Apr 09 2018 10:59:23 GMT+0530 (India Standard Time),Mon Apr 09 2018 10:59:23 GMT+0530 (India Standard Time),ICICI board divided over Chanda Kochhar's future,
https://timesofindia.indiatimes.com/sports/commonwealth-games/live-updates-of-commonwealth-games-2018-day-5/articleshow/63673795.cms,Mon Apr 09 2018 04:33:15 GMT+0530 (India Standard Time),Mon Apr 09 2018 04:33:15 GMT+0530 (India Standard Time),CWG Live: Shooters lead India's impressive show,Check live updates of today's matches in Gold Coast Commonwealth Games 2018 on Times of India
https://timesofindia.indiatimes.com/india/frame-draft-scheme-for-cauvery-judgment-implementation-by-may-3-supreme-court-to-centre/articleshow/63678960.cms,Mon Apr 09 2018 13:05:51 GMT+0530 (India Standard Time),Mon Apr 09 2018 13:05:51 GMT+0530 (India Standard Time),Cauvery judgement: 'Frame draft scheme by May 3',
https://timesofindia.indiatimes.com/sports/commonwealth-games/jitu-rai-wins-gold-in-mens-10m-air-pistol-bronze-for-mitharval/articleshow/63675438.cms,Mon Apr 09 2018 08:11:47 GMT+0530 (India Standard Time),Mon Apr 09 2018 08:11:47 GMT+0530 (India Standard Time),CWG: Jitu Rai wins gold in men’s 10m air pistol,Shooter Jitu Rai won gold in men’s 10m air pistol event setting a new Commonwealth Games record while compatriot Om Mitharval won silver at the Belmont Shooting Centre on day five of the Gold Coast CWG.
https://timesofindia.indiatimes.com/city/lucknow/modi-shah-ask-up-cm-why-all-isnt-well/articleshow/63675819.cms,Mon Apr 09 2018 08:39:06 GMT+0530 (India Standard Time),Mon Apr 09 2018 08:39:06 GMT+0530 (India Standard Time),"PM Modi, Amit Shah ask UP CM Yogi Adityanath why all isn’t well","During his Delhi visit on Saturday, Yogi also met BJP national president Amit Shah, who also expressed his reservations over the failure of the state leadership in certain areas. Shah will now visit Lucknow on April 11 to have a first-hand assessment of the ground situation."
https://timesofindia.indiatimes.com/business/india-business/icici-board-divided-over-chanda-kochhars-future/articleshow/63677193.cms,Mon Apr 09 2018 10:59:23 GMT+0530 (India Standard Time),Mon Apr 09 2018 10:59:23 GMT+0530 (India Standard Time),ICICI board divided over Chanda Kochhar's future,
https://timesofindia.indiatimes.com/sports/commonwealth-games/live-updates-of-commonwealth-games-2018-day-5/articleshow/63673795.cms,Mon Apr 09 2018 04:33:15 GMT+0530 (India Standard Time),Mon Apr 09 2018 04:33:15 GMT+0530 (India Standard Time),CWG Live: Shooters lead India's impressive show,Check live updates of today's matches in Gold Coast Commonwealth Games 2018 on Times of India
https://timesofindia.indiatimes.com/india/frame-draft-scheme-for-cauvery-judgment-implementation-by-may-3-supreme-court-to-centre/articleshow/63678960.cms,Mon Apr 09 2018 13:05:51 GMT+0530 (India Standard Time),Mon Apr 09 2018 13:05:51 GMT+0530 (India Standard Time),Cauvery verdict: 'Frame draft scheme by May 3',
https://timesofindia.indiatimes.com/sports/commonwealth-games/jitu-rai-wins-gold-in-mens-10m-air-pistol-bronze-for-mitharval/articleshow/63675438.cms,Mon Apr 09 2018 08:11:47 GMT+0530 (India Standard Time),Mon Apr 09 2018 08:11:47 GMT+0530 (India Standard Time),CWG: Jitu Rai wins gold in men’s 10m air pistol,Shooter Jitu Rai won gold in men’s 10m air pistol event setting a new Commonwealth Games record while compatriot Om Mitharval won bronze at the Belmont Shooting Centre on day five of the Gold Coast CWG.
https://timesofindia.indiatimes.com/city/lucknow/modi-shah-ask-up-cm-why-all-isnt-well/articleshow/63675819.cms,Mon Apr 09 2018 08:39:06 GMT+0530 (India Standard Time),Mon Apr 09 2018 08:39:06 GMT+0530 (India Standard Time),"PM Modi, Amit Shah ask UP CM Yogi Adityanath why all isn’t well","During his Delhi visit on Saturday, Yogi also met BJP national president Amit Shah, who also expressed his reservations over the failure of the state leadership in certain areas. Shah will now visit Lucknow on April 11 to have a first-hand assessment of the ground situation."
https://timesofindia.indiatimes.com/business/india-business/icici-board-divided-over-chanda-kochhars-future/articleshow/63677193.cms,Mon Apr 09 2018 10:59:23 GMT+0530 (India Standard Time),Mon Apr 09 2018 10:59:23 GMT+0530 (India Standard Time),ICICI board divided over Chanda Kochhar's future,
https://timesofindia.indiatimes.com/sports/commonwealth-games/live-updates-of-commonwealth-games-2018-day-5/articleshow/63673795.cms,Mon Apr 09 2018 04:33:15 GMT+0530 (India Standard Time),Mon Apr 09 2018 04:33:15 GMT+0530 (India Standard Time),CWG Live: Shooters lead India's impressive show,Check live updates of today's matches in Gold Coast Commonwealth Games 2018 on Times of India
https://timesofindia.indiatimes.com/india/frame-draft-scheme-for-cauvery-judgment-implementation-by-may-3-supreme-court-to-centre/articleshow/63678960.cms,Mon Apr 09 2018 13:05:51 GMT+0530 (India Standard Time),Mon Apr 09 2018 13:05:51 GMT+0530 (India Standard Time),Cauvery verdict: 'Frame draft scheme by May 3',
https://timesofindia.indiatimes.com/sports/commonwealth-games/jitu-rai-wins-gold-in-mens-10m-air-pistol-bronze-for-mitharval/articleshow/63675438.cms,Mon Apr 09 2018 08:11:47 GMT+0530 (India Standard Time),Mon Apr 09 2018 08:11:47 GMT+0530 (India Standard Time),CWG: Jitu Rai wins gold in men’s 10m air pistol,Shooter Jitu Rai won gold in men’s 10m air pistol event setting a new Commonwealth Games record while compatriot Om Mitharval won bronze at the Belmont Shooting Centre on day five of the Gold Coast CWG.
https://timesofindia.indiatimes.com/city/lucknow/modi-shah-ask-up-cm-why-all-isnt-well/articleshow/63675819.cms,Mon Apr 09 2018 08:39:06 GMT+0530 (India Standard Time),Mon Apr 09 2018 08:39:06 GMT+0530 (India Standard Time),"PM Modi, Amit Shah ask UP CM Yogi Adityanath why all isn’t well","During his Delhi visit on Saturday, Yogi also met BJP national president Amit Shah, who also expressed his reservations over the failure of the state leadership in certain areas. Shah will now visit Lucknow on April 11 to have a first-hand assessment of the ground situation."
https://timesofindia.indiatimes.com/business/india-business/icici-board-divided-over-chanda-kochhars-future/articleshow/63677193.cms,Mon Apr 09 2018 10:59:23 GMT+0530 (India Standard Time),Mon Apr 09 2018 10:59:23 GMT+0530 (India Standard Time),ICICI board divided over Chanda Kochhar's future,
https://timesofindia.indiatimes.com/sports/commonwealth-games/live-updates-of-commonwealth-games-2018-day-5/articleshow/63673795.cms,Mon Apr 09 2018 04:33:15 GMT+0530 (India Standard Time),Mon Apr 09 2018 04:33:15 GMT+0530 (India Standard Time),CWG Live: Shooters lead India's impressive show,Check live updates of today's matches in Gold Coast Commonwealth Games 2018 on Times of India
https://timesofindia.indiatimes.com/india/frame-draft-scheme-for-cauvery-judgment-implementation-by-may-3-supreme-court-to-centre/articleshow/63678960.cms,Mon Apr 09 2018 13:05:51 GMT+0530 (India Standard Time),Mon Apr 09 2018 13:05:51 GMT+0530 (India Standard Time),Cauvery verdict: 'Frame draft scheme by May 3',
https://timesofindia.indiatimes.com/sports/commonwealth-games/jitu-rai-wins-gold-in-mens-10m-air-pistol-bronze-for-mitharval/articleshow/63675438.cms,Mon Apr 09 2018 08:11:47 GMT+0530 (India Standard Time),Mon Apr 09 2018 08:11:47 GMT+0530 (India Standard Time),CWG: Jitu Rai wins gold in men’s 10m air pistol,Shooter Jitu Rai won gold in men’s 10m air pistol event setting a new Commonwealth Games record while compatriot Om Mitharval won bronze at the Belmont Shooting Centre on day five of the Gold Coast CWG.
https://timesofindia.indiatimes.com/city/lucknow/modi-shah-ask-up-cm-why-all-isnt-well/articleshow/63675819.cms,Mon Apr 09 2018 08:39:06 GMT+0530 (India Standard Time),Mon Apr 09 2018 08:39:06 GMT+0530 (India Standard Time),"PM Modi, Amit Shah ask UP CM Yogi Adityanath why all isn’t well","During his Delhi visit on Saturday, Yogi also met BJP national president Amit Shah, who also expressed his reservations over the failure of the state leadership in certain areas. Shah will now visit Lucknow on April 11 to have a first-hand assessment of the ground situation."
